Original,Part of,Translation
Power|Attack,,Poder de Ataque
Summon Nature’s Ally VI,,Invocar Aliado da Natureza VI
ARMOUR,,Armadura
Temp Attack|Bonus,,Bônus Temporário de Ataque
NOTES,,NOTAS
Base|Value,,Valor Base
per turn,,por turno
RANGER,,PATRULHEIRO
One hit|point,,um ponto de vida
Eyes,,Olhos
Wildshaper|Level,,Nível da Forma Selvagem
Constitution,,Constituição
HEALING SALVE,,TESTE DE CURA
Knowledge: Aeronautics,,Conhecimento: Aeronauticos
Summon monster V,,Invocar Monstro V
Decipher Script,,Decifrar Escrita
To summon any spirit,,Para invocar qualquer espirito
Check Penalty,,Penalidades nos Teste
Shield AC,,Escudo CA
Darkvision 60ft,,Visão no Escuro 18m
Knowledge: Geography,,Conhecimento: Geografia
Dodge,,Esquiva
Tongue of the Sun and Moon,,Idiomas do Sol e da Lua
Trap Sense +1,,Sentir Armadilha +1
Great fortitude,,Fortitude Melhorada
SKILLS,,PERÍCIAS
Moderate Wounds,,Ferimentos Moderados
Disintegrate,,Desintegrar
Summon monster VI,,Invocar Monstro VI
Enhancement|Bonus,,Bônus de Melhoria
Inflict or cure wounds with a touch.,,Infligir ou curar ferimentos com o toque
Mount Type,,Tipo de Montaria
- Size|  mod x4,,- Mod Tamanho X4
DOMAINS,,DOMÍNIOS
Cleric Level,,Nível do Clérigo
at half speed,,com metade da velocidade
25ft,,7.5m
Bonus feat,,Talento Bônus
Appraise,,Avaliar
Valuables,,Objetos de Valor
Acrobatic,,Acrobacia
DOMAIN SECRET,,DOMÍNIO SECRETO
Dominate Monster,,Dominar Monstro
Intimidate,,Intimidar
PREPARED DIVINE SPELLS,,MAGIAS DIVINAS PREPARADAS
Charisma|Score,,Modificador de Carisma
CONCENTRATION,,CONCENTRAÇÃO
Synergy,,Sinergia
Alignment|Bonus,,Bônus de Alinhamento
Bonus to all|saving throws,,Bônus para todos os testes de resistência
Summon Undead IV,,Invocar Mortos-VivosIV
Feats,,Talentos
VERSATILE DANCE,,DANÇA VERSÁTIL
SpellLevel,,Nível de Magia
Fortification:,,Fortificar:
Dislikes,,Ódios
Kingdom,,Reino
TRACK,,Rastrear
Knowledge - INT|Profession - WIS,,Conhecimento - INT|Profissão - VON
TOUCH OF CORRUPTION,,TOQUE DE CORRUPÇÃO
Fortune|Today,,Fortuna Hoje
20ft,,6m
Constitution checks;|  Fortitude saves,,Teste de Constituição; Teste de Fortitude
Inflict Critical Wounds,,Infligir Ferimento Crítico
Skill|Bonus,,Bônus de Perícias
Damage,,Dano
Improved Uncanny Dodge,,Esquiva Sobrenatural Aprimorada
SNEAK ATTACK,,ATAQUE FURTIVO
Additional Domain,,Domínio Adicional
Grand Diplomat,,Grande Diplomata
CHA,,CAR
2 pt,,2 pt
if you fail a jump by 4 or less,,se falhar o pulo em 4 ou menos
Bull’s Strength,,Força de Touro
Save DC,,Teste de CD
"Diplomacy, Sense Motive",,"Diplomacia, Sentir Motivação"
Bonus|Spells,,Magias Bônus
Summon Nature’s Ally III,,Invocar Aliado da Natureza III
Mass Fire Shield,,Escudo de Fogo em Massa
Morale Penalty,,Penalidade de Moralidade
Smite Good,,Destruir o Bem
Dwarf,,Anão
Slow Fall 60 ft,,Queda Suave 18m
Special Ability,,Habilidade Especial
CALENDAR,,CALENDARIO
Attack Bonus,,Bônus de Ataque
Choke Hold,,Estrangular
Fire,,Fogo
8ft,,2.4m
Points Healed,,Pontos Curados
SMITE EVIL,,DESTRUIR O MAL
BRAVERY,,BRAVURA
Add elemental damage to an attack,,Adiciona dano elemental para um ataque
Temp|Modifier,,Modificador Termp
Abadius,,Abadius
+2 Dexterity,,+2 Destreza
SAVE DC,,TESTE CD
Affiliation,,Afiliação
Platinum,,Platina
+ 100 ft.,,+ 30 m
DOMAIN,,Domínio
Speed Climb,,Velocidade de Escalar
Cone of Acid,,Cone de Ácido
Uses|per day,,Usos|Diários
WILL,,VONTADE
Sorcerer|Level,,Nível do Feiticeiro
Character Name,,Nome do Personagem
- 1 per 5lb| carried,,-1 por 2.2 kg carregados
Immune to all poisons,,Imune a todos os venenos
Hands,,Mãos
Knowledge:,,Conhecimento:
Enhancements,,Melhorias
CLASS,,CLASSE
Human,,Humano
SORCERER,,FEITICEIRO
Character traits,,Peculiaridades do Personagem
Unarmed|Strike|Damage,,Dano de Ataque Desarmado
Hair,,Cabelo
GRAPPLE,,AGARRAR
Energy|  Shield,,Escudo de Energia
"Weapons, Ammo",,"Armas, Munição"
CHANGE SHAPE,,Alterar Forma
KINGDOM SIZE,,TAMANHO DO REINO
ANIMAL TYPE,,TIPO DE ANIMAL
Burning Hands,,Mãos Flamejantes
Attacks of opportunity against manoeuvres,,Ataque de oportunidade contra manobras
Knowledge (geography),,Conhecimento (Geografia)
pp,,ppl
Knowledge (local),,Conhecimento (Local)
x 4,,X 4
Healing Points,,Ponto de Cura
Size Modifier|× 4,,Modificador de Tamanho x4
Mass Inflict Light Wounds,,Infligir Ferimentos Leves em Massa
RAGE!,,FÚRIA!
2d6,,2d6
ATTACK,,ATAQUE
Diamond Body,,Corpo de Diamante
Craft (sculpting),,Ofício (Lapidação)
POWER LEVELS,,NÍVEIS DE PODER
= d6 +,,= d6 +
Wall of Force,,Barreira de Força
Defensive|Bonus,,Bônus defencivo
Craft (cooking),,Ofício (Cozinhar)
INT - 8,,INT -8
Ability|Modifier,,Modificador de Habilidade
Fog Cloud,,Névoa
SOOTHING PERFORMANCE,,PERFORMANCE SUÁVE
Basic attributes,,Atributos Basicos
1 to 9,,1 para 9
Deflection|Modifier,,Modificador de Deflexão
Modifier = (Ability Score - 10) ÷ 2,,Modificador = (Pontos de habilidade - 10) ÷ 2
Wisdom|Penalty,,Penalidade de Sabedoria
You can use your Perform (dance) skill bonus in place|of your Acrobatics skill bonus,,Você pode usar seus pontos bônus de Atuação (Dança) no lugar dos seus pontos bônus de Acrobacias
Fame,,Fama
Ammo,,Munição
Light <illumination>,,Luz <iluminação>
KINGDOM|POPULATION,,POPULAÇÃO DO REINO
BATTLE FORTITUDE,,FORTITUDE DE BATALHA
Pick a class,,Escolha uma Classe
Concentration,,Concentração
QUIVERING PALM,,MÃOS VIBRANTES
Spring Attack,,Ataque em Movimento
Ghost touch,,Toque Fantasma
Perform (comedy),,Atuação (Comédia)
ANIMAL SPEAKER,,FALAR COM ANIMAL
Non-lethal,,não letal
"Apply this bonus to all Knowledge (geography),|(nature), (local) and Linguistics",,"Aplica este bônus para todos os Conhecimentos (geografia), (natureza), (local) e Linguística"
ATTACKS,,ATAQUES
Desnus,,Desnus
Summon Undead I,,Invocar Mortos-Vivos I
Unconscious,,Inconsciente
INFLICT,,INFliGIR
Speed with Armour,,Velocidade Vestindo Armadura
MYSTIC WISDOM,,SABEDORIA MÍSTICA
Increase damage reduction to 10/evil.,,Aumente a redução de dano de 10/mal.
WIS,,SAB
POPULACE,,POPULAÇÃO
3 rounds,,3 turnos
Treat unarmed attacks as magic weapons,,Tratarataques desarmados como armas mágicas
Channel Power,,Canalizar Poder
WIS - 8,,SAB - 8
"No attack penalty, may attack of opportunity when grappling",,"Sem penalidade de ataque, pode usar ataque de oportunidade quando agarrando"
COMBAT,,COMBATE
Improved aid,,Ajuda Melhorada
ANIMAL COMPANION,,COMPANHEIRO ANIMAL
KNOWN POWERS,,PODERES CONHECIDOS
Temp CMB,,Temp BMC
Hit Die,,Dado de Vida
ASTRAL REPAIR,,REPARAÇÃO ASTRAL
Ranks,,Graduações
INTELLIGENT ITEM,,ITEM INTELIGENTE
d4 / d8,,d4 / d8
POTIONS,,POÇÕES
Daze Monster,,Pasmar Monstro
Bonus|Feat,,Talento Bônus
Summon Nature’s Ally I,,Invocar Aliado da Natureza I
Location,,Localização
ANIMAL FORM,,FORMA ANIMAL
Listen,,Ouvir
Melée damage,,Dano Corpo a Corpo
"From level 12, gain resistance to one energy type.",,"A partir do nível 12, ganha resistência a um tipo de energia"
Fly Speed,,Velocidade de Vôo
Hold Person,,Imobilizar Pessoa
7d6,,7d6
Training,,Treinamento
DC,,CD
Knowledge: Psionics,,Conhecimento: Psionicos
1 pt,,1 pt
"Acrobatics, Heal",,"Acrobacia, Curar"
Swim,,Nadar
Bard Level,,Nível de Bardo
Special Ammo,,Munição Especial
Common,,Comum
BUILD A CHARACTER,,Construir um Personagem
Knowledge: The Planes,,Conhecimento: Planos
Base|Points,,Pontos Base
Forbidden Domain,,Domínio Proibido
EXTRACTS,,EXTRAIR
LAY ON HANDS,,Cura Pelas Mãos
2d8 / 4d8,,2d8 / 4d8
Open / Close,,Abrir / Fechar
Improved|uncanny dodge,,esquiva sobrenatural aprimorada
Headband,,Bandana
Charisma|Penalty,,Penalidade de Carisma
hp,,pv
DRACONIC INVOCATIONS,,INVOCAÇÕES DRACÔNICAs
BARDIC PERFORMANCE & BATTLE DANCE,,ATUAÇÃO DE BARDO E DANÇA DE BATALHA
Single-minded,,Mente-única
Favoured Enemy Bonus,,Bônus Inimigo Favorito
Reflex,,Reflexo
Green,,Verde
Diplomacy,,Diplomacia
Detect Secret Doors,,Detectar Portas Secretas
Trained,,Treinado
Ring,,Anel
Inspire Courage,,Inspirar Coragem
Control Shape,,Controlar Forma
Wis,,Sab
Tumble,,Arte da Fuga
Discern Lies|Today,,Discernir Mentiras Hoje
Bonus language,,Bônus de Idioma
COMBAT STYLE,,ESTILO DE COMBATE
+4 Strength,,+4 Força
"Sneak attack damage can be applied when a target is flanked or|is denied their DEX bonus to AC.|On ranged attacks, it only applies within 30 ft.|It is not multiplied by critical hits.|It cannot be non-lethal unless using a non-lethal weapon.",,"O dano do ataque furtivo pode ser aplicado quando um inimigos esta flanqueado ou|não possui seu bônus de DES na CA.|Em ataques a distância, só é aplicado com 10m.|Não é multiplicado em hits críticos.|Não pode ser não-letal, a não ser que utilize uma arma não-letal."
Sml / Lrg,,peq / gde
Trap Sense +6,,Sentir Armadilha +6
Creature type,,Tipo da Criatura
Immune to all diseases,,Imune a todas as doenças
4d8,,4d8
Waist,,Cintura
Party Attack|Bonus,,Bônus de Ataquem em Grupo
MANOEUVRES,,MANOBRAS
Bonus|Feats,,Talento|Bônus
Unconcious,,Inconciênte
Perception,,Percepção
Handle Animal,,Adestrar Animal
Class skills,,Perícias da Classe
+5ft Speed,,+1.5m de Velocidade
COMBAT FEATS,,TALENTOS DE COMBATE
Knowledge (nobility),,Conhecimento (Nobreza e Realeza)
Paladin Level,,Nível de Paladino
ORIGINS,,ORIGENS
Damage|to targets,,Alvos do dano
CLASS ABILITIES,,HABILIDADES DA CLASSE
DRACONIC WRATH,,IRÁ DRACÔNICA
"Racial,|Feats",,"Taletos Raciais,"
Prying Eyes,,Olhos curiosos
Armour class|bonus,,Bônus de classe de armadura
Gain a +1 bonus to Fortitude and Will saves.,,Ganha +1 de Bônus para testes de Fortitude e Vontade.
Skill Ranks,,Graduações em Perícia
Class|Level,,Nível da Classe
Redirection|Today,,Redirecionar hoje
Protection from arrows,,Proteção contra Flechas
DORJES,,DORJE
ATTRIBUTES,,ATRIBUTOS
Nimble,,Ligeiro
ARCHMAGE ARCANA,,ARCHMAGO ARCANO
Attack,,Ataque
2 rounds,,2 turnos
Power,,Poder
WANDS,,VARINHAS
Fatigued,,Fadigado
Spell|Level,,Magia|Nível
Sympathetic,,Simpatico
Damage type:,,Tipo de Dano;
PERFORMANCES,,PERFORMANCES
Base Weapon,,Arma Base
SPELL BOOK,,GRIMÓRIO
WIS - 12,,SAB - 12
Area,,Área
Trap Sense +2,,Encontrar Armadilhas +2
+6 Stealth,,+6 Furtividade
RIGHTEOUS CAUSE,,CAUSA JUSTA
Foes|Today,,Inimigos hoje
Blade Barrier,,Barreira de Lâminas
Conditional Modifiers,,Modificadores Condicionais
Base Form,,Forma Básica
Duration,,Duração
Perform (oratory),,Atuação (Oratória)
BUILDINGS,,CONTRUÇÕES
Implosion,,Implosão
120 ft,,36m
MOUNTAIN DRUID,,MONTARIA DRUIDA
Ranger|Level,,Nível de|Ranger
Effective|Character|Level,,Nível|Efetivo de|Personagem
Stoneskin,,Pele Rochosa
Critical Wounds,,Ferimento Críticos
Detect Thoughts,,Detectar Pensamentos
45ft,,13.5m
Radius centred|on the Cleric,,Raio centrado no Clérigo
Focus,,Focus
BUFFS,,BUFFS
Temp Speed,,Deslocamento Temporário
POWER STONES,,PEDRAS DE PODER
3 targets,,4 alvos
ATTACK BONUS,,BÔNUS DE ATAQUE
Granted Power,,Poder Garantido
Initiative,,Iniciativa
Rogue|Level,,Nível de|Ladino
Swim Speed,,Velocidade de Nadar
Channel Positive Energy,,Canalizar Energia Positiva
AC Bonus,,Bônus de CA
Racial|bonus,,Bônus Racial
Craft (bowmaking),,Ofícios (Arquearia)
VERSATILE PERFORMANCE,,ATUAÇÃO VERSÁTIL
Class Skills,,Perícias da Classe
2pt,,2pt
RAGE,,FÚRIA
Character number,,Número de personagem
The head of Alfredo Garcia,,A cabeça de Alfredo Garcia
1 rounds,,1 turno
Detect Good / Evil / Law / Chaos,,Detectar Bem / Mal / Ordem / Caos 
Deflect Arrows,,Desviar Objetos
MOVE THROUGH THREATENED SQUARE,,MOVER-SE POR QUADRADOS AMEAÇADOS
AURA OF DEPRAVITY,,AURA DE DEPRAVAÇÃO
Uses Today,,Hoje
ARMOUR TRAINING,,TREINAMENTO DE ARMADURA
Incendiary Cloud,,Nuvem Incendiária
"As a move action, detect evil in one creature or item within 60ft.",,"Como uma ação de movimento, detectar o mal em uma criatura ou item dentro de 18 metros"
Comedy,,Comédia
+2 Strength,,+2 Força
(ROGUE),,(LADINO)
Craft (brewery),,Ofício (Cervejaria)
Clothes / Body,,Roupas / Corpo
d10 / 3d6,,d10 / 3d6
Clairaudience / Clairvoyance,,Clarividência / Clariaudiência
Ready,,Ler
Foes within 10ft lose any immunity to fear,,inimigos dentro de 3 metros perdem qualquer imunidade ao medo
or,,ou
Diamond Soul,,Alma de Diamante
MELEE,,CORPO A CORPO
WIZARD,,MAGO
Inflict Serious Wounds,,Infligir Ferimento Sério
Armor Class Bonus,,Bônus de Classe de Armadura
Handle Animal|Bonus,,Bônus para Adestrar Animal
Black,,Negro
RIGHTEOUS HUNTER,,CAÇADOR JUSTO
DEATH DOMAIN,,DOMÍNIO DOS MORTOS
+10ft,,+3m
Debts,,Debtos
Summon Monster,,Invocar Monstro
Likes,,Favoritos
Dodge|Modifier,,Modificador de Esquiva
Domain,,Domínio
Temp AC,,CA Temporária
PALADIN,,PALADINO
DC 25,,CD 25
ARCANE ARMOUR,,ARMADURA ARCANA
Gather Information,,Obter Informação
Truespeak,,Fala Verdadeira
Burrow Speed,,Velocidade de Cavar
Acid,,Ácido
BONUS FEATS,,TALENTO BÔNUS
4ft,,1.2m
Crowd Control,,Controlar Grupo
Craft (bookbinding),,Ofício (Encadernação)
Red,,Vermelho
Item can talk in languages it knows.,,Item pode falar em idiomas que ele conhece.
Mystic Wisdom,,Sabedoria Mística
= ECL + 3,,= NEP + 3
Height,,Altura
Summon spirit,,Invocar Espirito
SPELLS,,MAGIAS
Summon,,Invocar
Campaign,,Campanha
Ventriloquism,,Ventriloquismo
Style skill,,Estilo de perícia
Touch,,Toque
A successful sneak attack can also deliver one of:| • Sleep for 1d4 hours| • Paralysed for 2d6 rounds| • Slain,,Um ataque furtivo bem sucedido pode causar um efeito:| •  Dormir por 1d4 horas| •  Paralizado por 2d6 rodadas| • Assassinado
11ft,,3.3m
Bonus to Diplomacy|and Intimidate,,Bônus para Diplomacia e Intimidar
TRAP SENSE,,SENTIR ARMADILHAS
Dazed,,Pasmo
Temp CMD,,Temp DMC
Mouse,,Rato
Double damage to inanimate structures.,,Dano dobrado para estruturas inanimadas.
Good saves:,,Teste de Bondade:
ARCANE POOL,,RESERVA ARCANA
Heal,,Curar
Defensive|Casting|Bonus,,Bônus de Conjuração Defensiva
Region,,Região
Notes,,Notas
Summon Undead II,,Invocar Mortos-Vivos II
Total Weight,,Peso Total
Inflict Moderate Damage,,Infligir Dano Moderado
Craft (painting),,Ofício (Pintura)
to ignore 10ft of falling damage,,ignora 3m de dano por queda
xp,,xp
Resolved,,Resolvido
DC reduction,,Redução de CD
FRIENDLY,,AMIGAVEL
Temp Damage|Bonus,,Dano Temporário|Bônus
Druid|Level,,Nível de|Druida
Successful critical hit|(with a light or one-handed piercing melee weapon),,Acerto crítico (com uma arma perfurante leve ou de uma mão em ataques corpo a corpo)
"Apply this bonus to Knowledge (arcana),|Spellcraft and Use Magical Device",,"Aplica este bônus para Conhecimento (arcano), Arte da Magia e Usar Dispositivo Magico"
Capacity + 2,,Capacidade +2
Monk|Level,,Nível do Monge
Good Cleric,,Clérigo do BEm
1pt,,1pt
Bonus to Perception|and Disable Device,,Bônus de Percepção e Desabilitar Dispositivo
SPELL CRITICAL,,MAGIA CRÍTICA
AURA OF JUSTICE,,AURA DE JUSTIÇA
2ft,,0.6m
+ 2 + 4d6,,+ 2 + 4d6
Your starting languages,,Seus idiomas de partida
Craft (masonry),,Ofício (Alvenaria)
2d4,,2d4
"Bluff, Intimidate",,"Blefar, Intimidar"
Spell Save DC = 10 + CHA + Spell Level,,Resistência a Magia CD = 10 + CAR + Nível da Magia
dice,,dados
Misc|Modifier,,Outros Modificadores
Max Weight,,Peso Max
Arms / Wrists,,Braços / Pulsos
Silver,,Prata
Obscuring Mist,,Névoa Obscurecente
Max|Ranks,,MAX|GRADUAÇÕES
Use redirection on any melee attacker,,Use o redirecionamento em qualquer atacante corpo a corpo.
Base|Attack Bonus,,Bônus|Base de Ataque
SHIELD,,ESCUDO
Stable,,Estável
Spell immunity,,Imune a magia
d10+7,,d10+7
BESTIAL MOUNT,,MONTARIA BESTIAL
INVULNERABILITY,,INVUNERABILIDADE
INIT,,INIC
Light Load,,Carga Leve
Counter magical effects that depend on sight.|Allies within 30ft use Performance roll in place of a saving throw,,Contra efeitos mágicos que dependem da visão.|Aliados com 10m usam rolam Performance no lugar de resistencias
Perform (string),,Atuação (Instrumentos de Corda)
Other:,,Outro;
Ability Modifier = (Total Ability Score - 10) ÷ 2,,Modificador de Habilidade = Valor Total de Habilidade - 10) ÷ 2
Uncanny dodge,,Esquiva misteriosa
Ride,,Montaria
Survival|Bonus,,Bônus de Sobrevivência
Evasion,,Evasão
Motivations,,Motivações
Snatch Arrows,,Flechas Arrebatadoras
"Diplomacy, Perception",,"Diplomacia, Percepção"
3ft,,1.2m
Power Attack,,Poder de Ataque
Carried Items,,Itens Carregados
per,,por
Animal|companion,,Companheiro Animal
+6 Strength,,+6 Força
CONTROLLED RAGE,,FÚRIA CONTROLADA
Item can read any language.,,Item pode ler qualquer idioma
Sneak Attack,,Ataque furtivo
ACTIONS,,AÇÕES
CMB,,BMC
Hold Monster,,Imobilizar Monstro
Forgery,,Forja
Disable|Device,,Desabilitar Dispositivo
From Level 4,,A Partir do Nível 4
Strength bonus,,Bônus de Força
Craft (blacksmithing),,Ofício (Forjaria)
